,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
41,7,7,-1.0,4.1000000000000005,-200.89999997991924,1,-1.5300841978946541e-15,6.061849062107312e-16,-0.9999999998999144,-4.099999999590189,mbr
42,7,7,-1.0,4.2,-205.79999997942943,1,1.0686762114997815e-15,-9.680635275534478e-17,-0.9999999998999214,-4.199999999580193,mbr
43,7,7,-1.0,4.3,-210.69999997893962,1,3.2140632959786095e-16,1.2161848091101776e-16,-0.9999999998999276,-4.299999999570196,mbr
44,7,7,-1.0,4.4,-215.59999997844798,1,2.0963128917514444e-16,-7.20964024763535e-18,-0.999999999899933,-4.399999999560163,mbr
45,7,7,-1.0,4.5,-220.4999999779582,1,9.867902136705283e-16,-6.970149788274462e-16,-0.9999999998999377,-4.499999999550167,mbr
46,7,7,-1.0,4.6000000000000005,-225.39999997746864,1,-7.518334017628797e-16,-3.8363344455151976e-17,-0.9999999998999421,-4.599999999540176,mbr
47,7,7,-1.0,4.7,-230.2999999769778,1,8.195845682880755e-16,-3.013073861001055e-16,-0.9999999998999459,-4.699999999530159,mbr
48,7,7,-1.0,4.800000000000001,-235.19999997648722,1,-9.257581658091767e-16,4.0882223302789624e-17,-0.9999999998999494,-4.799999999520147,mbr
49,7,7,-1.0,4.9,-240.09999997599755,1,-8.759040502543576e-16,3.595343100175908e-16,-0.9999999998999525,-4.899999999510154,mbr
50,7,7,-1.0,5.0,-244.9999999755079,1,-1.6308392539181217e-17,-1.308338146691888e-16,-0.9999999998999554,-4.999999999500162,mbr
