,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
0,5,5,1.0,0.0,-39.99999999600003,2,-0.039999999996000006,-0.9999999999000001,1.9865848793254112e-16,-1.5999999998400012,mbr
1,5,5,1.0,0.1,-40.041252679314226,2,-4.98473293645579e-07,-1.2493150607069046e-05,-0.03300334781367924,-1.601650107172569,mbr
2,5,5,1.0,0.2,-40.164988111915854,2,1.0955188455640949e-09,2.7663350085552267e-08,-0.0659622626050746,-1.6065995244766342,mbr
3,5,5,1.0,0.30000000000000004,-40.370768717669556,2,-3.923557089999032e-12,-1.0029367678932085e-10,-0.09855309784137384,-1.6148307487067823,mbr
4,5,5,1.0,0.4,-40.656868659849884,2,1.8424178571181555e-11,4.786584810479e-10,-0.13007391073879365,-1.6262747463939953,mbr
5,5,5,1.0,0.5,-41.019473901576674,2,-1.4907499178594415e-11,-3.946431423602298e-10,-0.15960066413695628,-1.640778956063067,mbr
6,5,5,1.0,0.6000000000000001,-41.45250256932822,2,1.2548198971279316e-12,3.387555693105019e-11,-0.1862963360392768,-1.6581001027731288,mbr
7,5,5,1.0,0.7000000000000001,-41.94817076419757,2,5.016500796255032e-13,1.3795475558856228e-11,-0.20966449977590323,-1.6779268305679027,mbr
8,5,5,1.0,0.8,-42.49796956431064,2,2.8728489587518983e-13,8.024376218950465e-12,-0.22961685967696868,-1.6999187825724256,mbr
9,5,5,1.0,0.9,-43.09359569699608,2,-1.3933430713082902e-13,-3.942733569918103e-12,-0.24638373230773147,-1.7237438278798434,mbr
10,5,5,1.0,1.0,-43.72757132281303,2,-5.156443150424735e-14,-1.4735962217984248e-12,-0.26037210666016014,-1.749102852912521,mbr
11,5,5,1.0,1.1,-44.393530379011544,2,-1.9042283452634137e-13,-5.4787906257771005e-12,-0.27204908131092354,-1.7757412151604617,mbr
12,5,5,1.0,1.2000000000000002,-45.08627585047023,2,-1.0238313254205037e-13,-2.9579249893027513e-12,-0.28187603811446027,-1.8034510340188092,mbr
13,5,5,1.0,1.3,-45.801733504174074,2,1.7759286876675365e-14,5.139371766003818e-13,-0.29029037288757176,-1.832069340166963,mbr
14,5,5,1.0,1.4000000000000001,-46.536915439370574,2,-6.644550856654498e-14,-1.924371336413682e-12,-0.2977329401226075,-1.861476617574823,mbr
15,5,5,1.0,1.5,-47.290039725456026,2,4.837898531662015e-14,1.4006662628179356e-12,-0.3047592526881451,-1.891601589018241,mbr
16,5,5,1.0,1.6,-48.06123607262385,2,1.706582191763115e-14,4.912740297940836e-13,-0.31248566617515744,-1.922449442904954,mbr
17,5,5,1.0,1.7000000000000002,-48.856445359081405,2,1.017811782901608e-14,2.955555505916565e-13,-0.32564621039148905,-1.9542578143632563,mbr
18,5,5,1.0,1.8,-49.738853032701506,2,-5.920066832913332e-15,-1.6780487736599998e-13,-0.42469640254160257,-1.9895541213080603,mbr
19,5,5,1.0,1.9000000000000001,-51.549423649095495,2,-1.1930451295797614e-16,-2.1684466483433812e-15,-0.9128683527932505,-2.0619769459638198,mbr
20,5,5,1.0,2.0,-53.88552682576165,2,3.429365175655521e-19,3.042540142233087e-16,-0.9447690363030784,-2.155421073030466,mbr
21,5,5,1.0,2.1,-56.25680026356407,2,-1.5521636124962141e-18,-1.6792119993224334e-16,-0.9513023129242061,-2.2502720105425627,mbr
22,5,5,1.0,2.2,-58.63976568866859,2,-1.1385863505215402e-17,-3.337794122307667e-16,-0.9548465635991205,-2.3455906275467435,mbr
23,5,5,1.0,2.3000000000000003,-61.03034342071714,2,2.3641607418982926e-17,1.1714170256270176e-15,-0.9575274004136795,-2.4412137368286855,mbr
24,5,5,1.0,2.4000000000000004,-63.42708174933167,2,-1.270059354524856e-17,-4.674182033651528e-16,-0.9598149303683411,-2.537083269973267,mbr
25,5,5,1.0,2.5,-65.82922163862591,2,-5.997136302346358e-19,-1.067616407534339e-15,-0.9618642165392357,-2.6331688655450365,mbr
26,5,5,1.0,2.6,-68.2362600058872,2,6.606925369372367e-18,-3.1916549041770677e-16,-0.9637411592608854,-2.7294504002354882,mbr
27,5,5,1.0,2.7,-70.64781236613919,2,1.4702407074053585e-17,7.7347202840603e-16,-0.9654796031773005,-2.825912494645568,mbr
28,5,5,1.0,2.8000000000000003,-73.06355964971446,2,8.691492693760036e-18,1.1632057971892704e-16,-0.9670997961423984,-2.9225423859885784,mbr
29,5,5,1.0,2.9000000000000004,-75.48322431767465,2,-7.765202958451363e-18,-9.713253472114305e-16,-0.968615443181603,-3.0193289727069863,mbr
30,5,5,1.0,3.0,-77.90655830648244,2,5.385292585278804e-18,1.0940189892850027e-15,-0.9700367534774791,-3.1162623322592977,mbr
31,5,5,1.0,3.1,-80.33333630641859,2,1.0147108385250936e-17,-1.087113890505122e-17,-0.9713718870393937,-3.2133334522567436,mbr
32,5,5,1.0,3.2,-82.76335166258248,2,-2.1310214994830394e-17,-1.0253780069698186e-16,-0.972627696253283,-3.3105340665032994,mbr
33,5,5,1.0,3.3000000000000003,-85.1964136610848,2,1.7150989629769544e-17,1.3371682878414422e-15,-0.9738101316772573,-3.407856546443392,mbr
34,5,5,1.0,3.4000000000000004,-87.63234559404704,2,-6.4809888580085735e-18,-1.4818234423729787e-15,-0.974924477597686,-3.5052938237618814,mbr
35,5,5,1.0,3.5,-90.07098328847361,2,2.3382816423692542e-17,1.4608513934749386e-15,-0.9759754966496444,-3.6028393315389446,mbr
36,5,5,1.0,3.6,-92.51217392729282,2,2.634645509493478e-18,-3.7148322068526437e-16,-0.9769675236503068,-3.7004869570917127,mbr
37,5,5,1.0,3.7,-94.9557750648875,2,-2.506751882885271e-17,-1.1568194952581076e-16,-0.9779045299229822,-3.7982310025955,mbr
38,5,5,1.0,3.8000000000000003,-97.40165377940117,2,-3.222402674496208e-17,-1.858356969202631e-15,-0.9787901698305119,-3.896066151176047,mbr
39,5,5,1.0,3.9000000000000004,-99.84968592643608,2,1.1632853895150759e-17,-5.687326992493217e-16,-0.9796278161867059,-3.9939874370574433,mbr
40,5,5,1.0,4.0,-102.29975547163609,2,-6.912710431899198e-18,-8.208627991172405e-16,-0.980420588449921,-4.091990218865444,mbr
41,5,5,1.0,4.1000000000000005,-104.75175388728977,2,-1.0640130983267809e-18,-6.412281197570949e-16,-0.981171376043179,-4.190070155491591,mbr
42,5,5,1.0,4.2,-107.20557960270581,2,-2.3786144433709486e-17,-1.3820466064120765e-15,-0.9818828582423567,-4.288223184108232,mbr
