,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
30,5,5,-1.0,3.0,-77.9065583064824,2,5.743948584841052e-16,2.572582176909465e-18,-0.9700367534774784,-3.116262332259296,mbr
31,5,5,-1.0,3.1,-80.33333630641859,2,4.2637609733631644e-16,1.6615892153642693e-17,-0.9713718870393938,-3.2133334522567436,mbr
32,5,5,-1.0,3.2,-82.76335166258244,2,1.720069852313277e-16,1.7845830776885564e-17,-0.972627696253283,-3.3105340665032976,mbr
33,5,5,-1.0,3.3000000000000003,-85.19641366108479,2,8.063403697509696e-16,2.0641118555149517e-17,-0.9738101316772575,-3.4078565464433916,mbr
34,5,5,-1.0,3.4000000000000004,-87.63234559404705,2,5.033245171257793e-16,3.699691556820655e-18,-0.9749244775976856,-3.5052938237618823,mbr
35,5,5,-1.0,3.5,-90.07098328847366,2,4.3906926378771e-16,1.519585349759678e-17,-0.9759754966496444,-3.6028393315389464,mbr
36,5,5,-1.0,3.6,-92.51217392729279,2,-6.740771013456312e-16,7.578944216035544e-18,-0.9769675236503073,-3.700486957091712,mbr
37,5,5,-1.0,3.7,-94.95577506488752,2,-9.629162335325757e-17,1.9751873178276586e-17,-0.9779045299229824,-3.7982310025955006,mbr
38,5,5,-1.0,3.8000000000000003,-97.40165377940123,2,1.0391767390489296e-15,-6.813257218791674e-18,-0.9787901698305117,-3.8960661511760493,mbr
39,5,5,-1.0,3.9000000000000004,-99.84968592643611,2,-4.898109835192133e-16,-1.4476293518875312e-17,-0.9796278161867061,-3.993987437057444,mbr
40,5,5,-1.0,4.0,-102.2997554716361,2,-7.543063200316604e-16,-2.5825024654947708e-17,-0.9804205884499213,-4.091990218865444,mbr
41,5,5,-1.0,4.1000000000000005,-104.75175388728975,2,5.029090483979196e-16,5.692500230860828e-19,-0.9811713760431789,-4.19007015549159,mbr
42,5,5,-1.0,4.2,-107.20557960270587,2,-2.369978360392654e-16,-1.9823911348511297e-17,-0.9818828582423563,-4.288223184108235,mbr
43,5,5,-1.0,4.3,-109.66113750100502,2,8.467114527623451e-16,3.3732194501604867e-17,-0.9825575215398616,-4.3864455000402005,mbr
44,5,5,-1.0,4.4,-112.11833845680204,2,1.5650261145085129e-16,2.2235368377402814e-17,-0.9831976750692218,-4.484733538272081,mbr
45,5,5,-1.0,4.5,-114.57709891043936,2,-7.89055321613899e-16,6.481438851591102e-18,-0.9838054644786843,-4.583083956417575,mbr
46,5,5,-1.0,4.6000000000000005,-117.03734047525711,2,1.4953279288603584e-15,3.950408768195981e-17,-0.9843828845192277,-4.6814936190102845,mbr
47,5,5,-1.0,4.7,-119.49898957492519,2,-7.204135167306377e-16,2.658501993293341e-17,-0.9849317905349371,-4.779959582997008,mbr
48,5,5,-1.0,4.800000000000001,-121.96197710827654,2,7.447574615380048e-16,-2.9981548489084564e-17,-0.985453908994102,-4.878479084331062,mbr
49,5,5,-1.0,4.9,-124.42623813938542,2,1.468899501398371e-15,9.923939596289752e-18,-0.9859508471671695,-4.977049525575417,mbr
50,5,5,-1.0,5.0,-126.89171161085915,2,1.1192943286421658e-15,-6.419180625880579e-17,-0.9864241020362037,-5.075668464434366,mbr
