,nx,ny,J,h,energy,mx,mx_s,mz,max_chi,rel_energy_delta,rel_entropy_delta,mixer,energy_per_site,type
39,7,7,1.0,3.9000000000000004,-196.81283332393025,1.3973409217837514e-14,-4.1157025277993886e-14,-0.9660156533800909,500,1e-08,1e-05,True,-4.01658843518225,mps
40,7,7,1.0,4.0,-201.5513937487676,-2.1455376856482255e-14,6.092590706419781e-15,-0.9680561851964389,500,1e-08,1e-05,True,-4.113293749974849,mps
41,7,7,1.0,4.1000000000000005,-206.29946987927457,-9.763800925032028e-15,8.437093562883775e-15,-0.9699042521084568,500,1e-08,1e-05,True,-4.210193262842338,mps
42,7,7,1.0,4.2,-211.0561826276008,2.6105066047947606e-15,-1.0048662534489901e-14,-0.971585160801711,500,1e-08,1e-05,True,-4.307269033216343,mps
43,7,7,1.0,4.3,-215.82076588847124,-7.758900751660974e-15,-5.810406160590729e-16,-0.9731198954727429,500,1e-08,1e-05,True,-4.404505426295332,mps
44,7,7,1.0,4.4,-220.59254770308385,-2.2466676489574193e-15,1.3050478795607283e-14,-0.974526029574878,500,1e-08,1e-05,True,-4.5018887286343645,mps
45,7,7,1.0,4.5,-225.37093529892348,4.514348334638961e-15,9.671631065104767e-15,-0.9758184093408233,500,1e-08,1e-05,True,-4.599406842835173,mps
46,7,7,1.0,4.6000000000000005,-230.1554030587728,1.3033993404392437e-14,5.494775403358994e-15,-0.9770096747316346,500,1e-08,1e-05,True,-4.697049042015771,mps
47,7,7,1.0,4.7,-234.94548273811816,3.470775839530514e-16,6.269774426347253e-15,-0.9781106623122787,500,1e-08,1e-05,True,-4.794805770165676,mps
48,7,7,1.0,4.800000000000001,-239.74075543244274,8.454881142457256e-15,1.3232068893155594e-14,-0.9791307208809439,500,1e-08,1e-05,True,-4.892668478213118,mps
49,7,7,1.0,4.9,-244.54084492320496,-3.2557778634495777e-15,1.4860926392591033e-16,-0.9800779616291256,500,1e-08,1e-05,True,-4.990629488228673,mps
50,7,7,1.0,5.0,-249.34541212218133,1.5055345072000295e-15,4.276795008294885e-15,-0.9809594584890006,500,1e-08,1e-05,True,-5.088681880044517,mps
