,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
0,4,4,1.0,0.0,-23.999999997599996,2,-9.400452496786803e-42,0.9999999999000002,-2.124743849409433e-22,-1.4999999998499998,mbr
1,4,4,1.0,0.1,-24.028335803851533,2,-6.767654070028872e-18,1.273447334393257e-07,-0.03542239577087274,-1.5017709877407208,mbr
2,4,4,1.0,0.2,-24.113356149998122,2,1.2568338406983693e-17,-4.1268540671957856e-09,-0.0708484001086635,-1.5070847593748826,mbr
3,4,4,1.0,0.30000000000000004,-24.254986667173213,2,5.302186082377935e-18,2.172360334169195e-10,-0.10614750110004632,-1.5159366666983258,mbr
4,4,4,1.0,0.4,-24.45279102928269,2,3.253411952735056e-17,-1.9616667974663178e-11,-0.14099685394180353,-1.528299439330168,mbr
5,4,4,1.0,0.5,-24.705688376869958,2,-2.769136220819123e-17,-7.457819279802145e-12,-0.17493039632110388,-1.5441055235543724,mbr
6,4,4,1.0,0.6000000000000001,-25.011823624400655,2,-3.086189392867993e-17,-2.330189698952871e-12,-0.2074727079143296,-1.563238976525041,mbr
7,4,4,1.0,0.7000000000000001,-25.368678002657695,2,-4.871989668953133e-17,-5.825999224724365e-13,-0.2382930961097059,-1.585542375166106,mbr
8,4,4,1.0,0.8,-25.77339697772055,2,3.734368618648592e-17,1.0422439819658964e-12,-0.2673149569367086,-1.6108373111075345,mbr
9,4,4,1.0,0.9,-26.2232376718029,2,-2.0817996533581073e-17,7.964589788509874e-14,-0.29475605204934247,-1.6389523544876812,mbr
10,4,4,1.0,1.0,-26.716038032502414,2,9.019899283722818e-18,-1.6894036632273878e-13,-0.3211219751214536,-1.669752377031401,mbr
11,4,4,1.0,1.1,-27.250668432871286,2,-7.780910278888211e-17,-1.1769781034656398e-13,-0.34719911003381065,-1.7031667770544554,mbr
12,4,4,1.0,1.2000000000000002,-27.82750520456062,2,2.7378906919224732e-17,1.1285777024439235e-13,-0.3740975709648755,-1.7392190752850387,mbr
13,4,4,1.0,1.3,-28.449048840268627,2,-4.9492077628293916e-17,-6.016125985806342e-14,-0.4033994007164547,-1.7780655525167892,mbr
14,4,4,1.0,1.4000000000000001,-29.120909666256647,2,-2.5043996458822305e-17,6.317314487108494e-15,-0.4374823115217834,-1.8200568541410405,mbr
15,4,4,1.0,1.5,-29.853484890118963,2,1.8476337530828875e-18,2.6743996019218374e-15,-0.4800507221558584,-1.8658428056324352,mbr
16,4,4,1.0,1.6,-30.664429348272627,2,1.4695808612684412e-17,4.716209278875313e-15,-0.5364194176330246,-1.9165268342670392,mbr
17,4,4,1.0,1.7000000000000002,-31.579943888500328,2,-1.2657026481295983e-17,-5.085158822063196e-15,-0.6110592121540498,-1.9737464930312705,mbr
18,4,4,1.0,1.8,-32.62702265178558,2,3.533233638296693e-17,-4.364160324878715e-15,-0.6985772677325373,-2.0391889157365988,mbr
19,4,4,1.0,1.9000000000000001,-33.81169119179246,2,1.8751425393205122e-17,-4.025667854784363e-15,-0.7793662944401059,-2.113230699487029,mbr
20,4,4,1.0,2.0,-35.109039793783715,2,4.2030743583814615e-17,1.2176255462343666e-15,-0.8383936697684595,-2.194314987111482,mbr
21,4,4,1.0,2.1,-36.483390853439566,2,-1.434508711573226e-17,-1.913313096947945e-15,-0.8766570185151105,-2.280211928339973,mbr
22,4,4,1.0,2.2,-37.90703432510004,2,3.166646343422325e-18,7.319541192767217e-16,-0.9011443988777469,-2.3691896453187526,mbr
23,4,4,1.0,2.3000000000000003,-39.362727571368964,2,8.767583358531967e-18,-1.4959513633341202e-15,-0.9174430200071082,-2.4601704732105603,mbr
24,4,4,1.0,2.4000000000000004,-40.840288966222715,2,3.938657554666917e-18,6.112349893984779e-16,-0.928888360917394,-2.5525180603889197,mbr
25,4,4,1.0,2.5,-42.3335929523838,2,7.815363792798932e-18,8.984247178959371e-17,-0.9373503117924846,-2.6458495595239877,mbr
26,4,4,1.0,2.6,-43.83879154532254,2,-1.652939521751085e-17,-1.3284471444566467e-15,-0.9438888215780282,-2.739924471582659,mbr
27,4,4,1.0,2.7,-45.35334753439918,2,-2.623297967276606e-17,-8.016320926791608e-16,-0.9491265512719887,-2.8345842208999485,mbr
28,4,4,1.0,2.8000000000000003,-46.87550862306976,2,1.8772055732251147e-17,5.948470768169206e-16,-0.9534450804879679,-2.92971928894186,mbr
29,4,4,1.0,2.9000000000000004,-48.404013040221336,2,-4.963442555060663e-18,5.722414126647962e-16,-0.9570883179312359,-3.0252508150138335,mbr
30,4,4,1.0,3.0,-49.93791846102388,2,3.008995722697354e-17,-8.342537551812841e-16,-0.9602184643067666,-3.1211199038139923,mbr
31,4,4,1.0,3.1,-51.476498682296736,2,-4.916315051863068e-18,4.2422579310737645e-17,-0.9629473588903823,-3.217281167643546,mbr
32,4,4,1.0,3.2,-53.019178871394786,2,3.2743309117229843e-17,2.8003473313194367e-16,-0.965354677687722,-3.313698679462174,mbr
33,4,4,1.0,3.3000000000000003,-54.56549356854683,2,-2.943001571991018e-17,5.133900631327651e-16,-0.9674988701263836,-3.4103433480341767,mbr
