,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
32,4,4,1.0,3.2,-53.22073965070005,5,1.0229309172122762e-16,2.935795152535791e-15,-0.9536475607809718,-3.326296228168753,mbr
33,4,4,1.0,3.3000000000000003,-54.749443018951204,5,1.7768810615979353e-17,1.6420007636471654e-15,-0.9571558866744773,-3.4218401886844503,mbr
34,4,4,1.0,3.4000000000000004,-56.28341720642953,5,1.675353277948124e-16,-8.080075081127627e-16,-0.9602487004965561,-3.517713575401846,mbr
35,4,4,1.0,3.5,-57.822053473912966,5,1.1464978831925548e-16,1.091593755041699e-16,-0.9629934594782974,-3.6138783421195604,mbr
36,4,4,1.0,3.6,-59.36483944664165,5,1.376125905696856e-16,-9.949564704337476e-16,-0.9654438172004758,-3.7103024654151033,mbr
37,4,4,1.0,3.7,-60.91133985750823,5,9.147931741296026e-17,4.181632035629341e-15,-0.9676429760198636,-3.8069587410942645,mbr
38,4,4,1.0,3.8000000000000003,-62.46118186928352,5,4.6588698122481774e-17,1.7724929654352654e-15,-0.9696261149513549,-3.90382386683022,mbr
39,4,4,1.0,3.9000000000000004,-64.01404373565008,5,1.7743527460570542e-16,1.7048414932166713e-15,-0.9714221732483534,-4.00087773347813,mbr
40,4,4,1.0,4.0,-65.56964593122737,5,3.6609385412690584e-17,3.196435204958892e-17,-0.9730551788268311,-4.098102870701711,mbr
41,4,4,1.0,4.1000000000000005,-67.1277441321122,5,1.4048006390066297e-16,-4.504159129660871e-16,-0.9745452507231708,-4.195484008257012,mbr
42,4,4,1.0,4.2,-68.68812360120465,5,1.4576233453775697e-16,3.1565128251346467e-15,-0.9759093649578655,-4.293007725075291,mbr
43,4,4,1.0,4.3,-70.2505946527716,5,6.768910680388996e-17,1.0030255474124412e-15,-0.9771619464406118,-4.390662165798225,mbr
44,4,4,1.0,4.4,-71.81498895548363,5,1.1475092562480078e-16,6.774915554877332e-16,-0.9783153313843718,-4.488436809717727,mbr
45,4,4,1.0,4.5,-73.38115649369075,5,1.156564532694571e-16,2.1099012185984128e-16,-0.9793801321972226,-4.586322280855672,mbr
46,4,4,1.0,4.6000000000000005,-74.94896305047213,5,1.130177964619063e-16,-7.481171878588038e-16,-0.9803655281154017,-4.684310190654508,mbr
47,4,4,1.0,4.7,-76.51828810804305,5,5.477595304465947e-17,3.9894576143533876e-16,-0.9812794987035911,-4.782393006752691,mbr
48,4,4,1.0,4.800000000000001,-78.08902308478332,5,1.0284824237003998e-16,1.641706716242242e-16,-0.9821290129700039,-4.8805639427989576,mbr
49,4,4,1.0,4.9,-79.66106984590809,5,1.651939807149712e-16,3.7905336596341004e-16,-0.9829201836846219,-4.9788168653692555,mbr
50,4,4,1.0,5.0,-81.23433943819253,5,1.6964528755143214e-16,-5.694166540916754e-16,-0.983658394184235,-5.077146214887033,mbr
