,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
35,5,5,1.0,3.5,-87.50004411084444,1,3.7211921551611616e-17,2.634706768744708e-15,-0.9999990125973689,-3.5000017644337778,mbr
36,5,5,1.0,3.6,-90.00004177564733,1,-2.1624268761021627e-16,1.413291939276226e-15,-0.9999991163190333,-3.6000016710258933,mbr
37,5,5,1.0,3.7,-92.50003967934862,1,6.877399795114364e-17,-4.589224527337157e-16,-0.9999992042992875,-3.700001587173945,mbr
38,5,5,1.0,3.8000000000000003,-95.00003778659865,1,6.751977605700274e-16,-1.0279147806952627e-15,-0.9999992796007151,-3.8000015114639463,mbr
39,5,5,1.0,3.9000000000000004,-97.50003606875765,1,1.0305674701618537e-15,-8.376380742989471e-16,-0.9999993445703896,-3.9000014427503062,mbr
40,5,5,1.0,4.0,-100.00003450237095,1,-3.5631138487038913e-16,2.2176544343149655e-15,-0.999999401032548,-4.000001380094838,mbr
41,5,5,1.0,4.1000000000000005,-102.50003306803475,1,-5.729818534216236e-16,-5.954407916311722e-16,-0.9999994504231123,-4.10000132272139,mbr
42,5,5,1.0,4.2,-105.0000317495518,1,-6.253627649886732e-16,5.640699183136987e-17,-0.9999994938853302,-4.200001269982072,mbr
43,5,5,1.0,4.3,-107.50003053329314,1,3.1214976062522665e-16,-7.365444046486316e-16,-0.9999995323389198,-4.300001221331725,mbr
44,5,5,1.0,4.4,-110.00002940769959,1,-2.2569959009370063e-16,-1.9746706893106563e-15,-0.9999995665307974,-4.400001176307984,mbr
45,5,5,1.0,4.5,-112.50002836290804,1,5.777356384360057e-16,-9.590561052772703e-17,-0.9999995970728183,-4.500001134516322,mbr
46,5,5,1.0,4.6000000000000005,-115.00002739044487,1,2.974632654843796e-16,1.3545795024013268e-15,-0.9999996244701982,-4.600001095617795,mbr
47,5,5,1.0,4.7,-117.50002648298992,1,9.093827537486592e-16,-5.758614080739939e-16,-0.999999649143173,-4.700001059319597,mbr
48,5,5,1.0,4.800000000000001,-120.0000256341862,1,4.960496942858488e-16,-1.2846964352391002e-15,-0.9999996714436659,-4.800001025367448,mbr
49,5,5,1.0,4.9,-122.50002483848051,1,-1.361716559599773e-16,3.757284265368057e-16,-0.9999996916682569,-4.90000099353922,mbr
50,5,5,1.0,5.0,-125.00002409100743,1,-9.798671659159626e-17,-4.651517045672152e-16,-0.9999997100683509,-5.000000963640297,mbr
