,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
23,8,8,-1.0,2.3000000000000003,-154.48709536485066,2,1.0189378027468984e-15,4.406840159585381e-19,-0.9788857514361915,-2.4138608650757916,mbr
24,8,8,-1.0,2.4000000000000004,-160.7537308391294,2,-2.091885610045428e-15,-1.6323031321455481e-18,-0.9794356736596128,-2.5117770443613967,mbr
25,8,8,-1.0,2.5,-167.02384427457721,2,-2.1848682086561047e-15,-1.167995631445983e-18,-0.9799726066676044,-2.609747566790269,mbr
26,8,8,-1.0,2.6,-173.29735243462434,2,-5.158580130839666e-16,-5.36921209028893e-19,-0.9804965237751594,-2.7077711317910054,mbr
27,8,8,-1.0,2.7,-179.57417203018707,2,9.201327670279434e-16,-2.4282771168443063e-19,-0.9810074347983231,-2.805846437971673,mbr
28,8,8,-1.0,2.8000000000000003,-185.8542199444372,2,-3.4506649337280793e-16,-6.980141053082693e-19,-0.9815053832881886,-2.9039721866318313,mbr
29,8,8,-1.0,2.9000000000000004,-192.1374134398266,2,1.3286003856376454e-15,-1.7151122358074908e-18,-0.9819904437577933,-3.0021470849972904,mbr
30,8,8,-1.0,3.0,-198.42367034742824,2,1.851392354828204e-16,1.0143118267309326e-19,-0.9824627189330487,-3.1003698491785663,mbr
31,8,8,-1.0,3.1,-204.7129092388282,2,-1.0929091982005799e-15,-4.221232086765342e-18,-0.9829223370546619,-3.1986392068566905,mbr
32,8,8,-1.0,3.2,-211.00504958097983,2,-1.0889510842982448e-15,2.290123620517997e-18,-0.9833694492538231,-3.29695389970281,mbr
33,8,8,-1.0,3.3000000000000003,-217.300011874547,2,-1.1174345102694434e-16,-2.487653616110821e-18,-0.9838042270204994,-3.395312685539797,mbr
34,8,8,-1.0,3.4000000000000004,-223.59771777638196,2,-1.5664324629684446e-16,-3.017270083731299e-18,-0.9842268597794372,-3.493714340255968,mbr
35,8,8,-1.0,3.5,-229.89809020686874,2,-9.712243378076722e-16,-9.023455156016073e-20,-0.9846375525854817,-3.592157659482324,mbr
36,8,8,-1.0,3.6,-236.20105344291716,2,-3.1351921460896964e-16,-3.1000493553037595e-18,-0.9850365239467247,-3.6906414600455806,mbr
37,8,8,-1.0,3.7,-242.50653319745498,2,2.4948239956312545e-16,8.750189544523545e-18,-0.9854240037811416,-3.789164581210234,mbr
38,8,8,-1.0,3.8000000000000003,-248.8144566862748,2,-8.758008202506934e-16,4.154303173943813e-18,-0.9858002315099017,-3.887725885723044,mbr
39,8,8,-1.0,3.9000000000000004,-255.12475268312164,2,-1.5079073425712945e-15,2.1195737686136387e-18,-0.9861654542883653,-3.9863242606737757,mbr
40,8,8,-1.0,4.0,-261.43735156389494,2,9.598746228711037e-16,-4.552213512753917e-19,-0.9865199253739709,-4.084958618185858,mbr
41,8,8,-1.0,4.1000000000000005,-267.7521853408398,2,7.329286507046029e-16,1.5255741629973715e-18,-0.9868639026286481,-4.183627895950622,mbr
42,8,8,-1.0,4.2,-274.0691876875739,2,-6.434244734558093e-16,-7.659061684759146e-18,-0.9871976471521207,-4.282331057618342,mbr
43,8,8,-1.0,4.3,-280.3882939557728,2,-5.407149271896324e-16,1.0699808624124499e-18,-0.9875214220415071,-4.38106709305895,mbr
44,8,8,-1.0,4.4,-286.70944118430896,2,-4.117023627889659e-17,-1.5214905769928336e-18,-0.9878354912717748,-4.4798350185048275,mbr
45,8,8,-1.0,4.5,-293.032568101595,2,-3.8711048807721683e-16,3.237325904462132e-18,-0.9881401186910849,-4.578633876587422,mbr
46,8,8,-1.0,4.6000000000000005,-299.3576151218487,2,-1.2044620734517148e-15,3.563258530480971e-18,-0.9884355671246474,-4.677462736278886,mbr
47,8,8,-1.0,4.7,-305.6845243359511,2,-1.0084916079757368e-15,1.43448995865256e-17,-0.9887220975804335,-4.776320692749236,mbr
48,8,8,-1.0,4.800000000000001,-312.0132394975309,2,-9.652607553834242e-16,3.0257262166591955e-18,-0.9889999685500327,-4.87520686714892,mbr
49,8,8,-1.0,4.9,-318.3437060048591,2,-1.6436622442317701e-15,1.0533861685287928e-17,-0.9892694353978813,-4.974120406325923,mbr
50,8,8,-1.0,5.0,-324.675870879101,2,-2.0369087271500728e-15,1.1736002395706642e-18,-0.9895307498321986,-5.073060482485953,mbr
