,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
0,5,5,-1.0,0.0,-39.999999996,1,0.9999999999,0.039999999996000006,-4.806574608494644e-26,-1.59999999984,mbr
1,5,5,-1.0,0.1,-40.04095577929243,1,1.838647001956894e-06,7.336716577387134e-08,-0.03253269799154717,-1.6016382311716972,mbr
2,5,5,-1.0,0.2,-40.16048840892266,1,1.244857739995138e-07,4.9353614136164776e-09,-0.06248977734622632,-1.6064195363569065,mbr
3,5,5,-1.0,0.30000000000000004,-40.34985417402628,1,1.1210876375371551e-08,4.406902564974282e-10,-0.08822820406957049,-1.6139941669610511,mbr
4,5,5,-1.0,0.4,-40.597704456322646,1,9.334291179103618e-10,3.637595065240796e-11,-0.10928449097315054,-1.623908178252906,mbr
5,5,5,-1.0,0.5,-40.89266839879355,1,5.538608930292566e-10,2.142226153067382e-11,-0.12602188602285572,-1.635706735951742,mbr
6,5,5,-1.0,0.6000000000000001,-41.224811728022885,1,7.767796864048209e-10,2.986817886835985e-11,-0.13915723538610492,-1.6489924691209155,mbr
7,5,5,-1.0,0.7000000000000001,-41.58608544448325,1,4.2515679899726966e-10,1.6279096602954647e-11,-0.14944587454551053,-1.66344341777933,mbr
8,5,5,-1.0,0.8,-41.97021838683262,1,8.097909970625999e-10,3.09209792016679e-11,-0.15754262001681626,-1.6788087354733048,mbr
9,5,5,-1.0,0.9,-42.37240916774458,1,3.306630304837777e-10,1.2605694846189979e-11,-0.1639679705915432,-1.6948963667097832,mbr
10,5,5,-1.0,1.0,-42.78899934588775,1,1.3894482578176377e-10,5.293058289140759e-12,-0.16911936173947056,-1.71155997383551,mbr
11,5,5,-1.0,1.1,-43.21719529780522,1,2.3155044612416302e-10,8.81997189556988e-12,-0.17329547438511317,-1.7286878119122087,mbr
12,5,5,-1.0,1.2000000000000002,-43.65485234751857,1,-6.9974731392307444e-12,-2.6663447181311433e-13,-0.17672056498893626,-1.7461940939007428,mbr
13,5,5,-1.0,1.3,-44.10031537646557,1,-3.2252118350452663e-11,-1.2297884815860654e-12,-0.17956515994242234,-1.7640126150586228,mbr
14,5,5,-1.0,1.4000000000000001,-44.55230705381275,1,2.934678591177452e-11,1.1199906448012968e-12,-0.18196384663525003,-1.7820922821525098,mbr
15,5,5,-1.0,1.5,-45.00986120955969,1,2.527887938841528e-11,9.657727493332268e-13,-0.18403496196906663,-1.8003944483823875,mbr
16,5,5,-1.0,1.6,-45.47232433180116,1,-1.1666750165052535e-12,-4.461854848953807e-14,-0.1859216526285389,-1.8188929732720465,mbr
17,5,5,-1.0,1.7000000000000002,-45.93958509582196,1,3.5013933905971248e-12,1.3407896974511494e-13,-0.187981515023376,-1.8375834038328784,mbr
18,5,5,-1.0,1.8,-46.414220949627385,1,3.2487743910695447e-12,1.245010085273574e-13,-0.19311689501279095,-1.8565688379850953,mbr
19,5,5,-1.0,1.9000000000000001,-47.501673471552024,1,4.2017725143800034e-15,5.693851962262545e-16,-0.9978904638430048,-1.900066938862081,mbr
20,5,5,-1.0,2.0,-50.00042271737751,1,-4.732462494595113e-16,-1.7120612000552975e-16,-0.9998805074030881,-2.0000169086951005,mbr
21,5,5,-1.0,2.1,-52.500251863301,1,-3.4348940932683775e-15,1.9089770426783966e-17,-0.9999607193780602,-2.1000100745320402,mbr
22,5,5,-1.0,2.2,-55.00018258414863,1,1.6291831139576006e-15,-4.886074248093925e-17,-0.9999803908050988,-2.200007303365945,mbr
23,5,5,-1.0,2.3000000000000003,-57.500144509623,1,3.260047460642293e-15,-9.366250281213149e-17,-0.9999881487180068,-2.30000578038492,mbr
24,5,5,-1.0,2.4000000000000004,-60.000120198327174,1,1.5510166952861351e-15,-1.4751362341402707e-16,-0.999992010411571,-2.400004807933087,mbr
25,5,5,-1.0,2.5,-62.50010321794564,1,1.1434740392343757e-15,-2.0121471760560783e-16,-0.9999942207747806,-2.500004128717826,mbr
26,5,5,-1.0,2.6,-65.00009062884723,1,-3.494174578626479e-16,4.533134246580696e-16,-0.9999956095689205,-2.600003625153889,mbr
27,5,5,-1.0,2.7,-67.50008089033486,1,-1.631779337156572e-15,1.1922143159187078e-16,-0.999996542264317,-2.7000032356133943,mbr
28,5,5,-1.0,2.8000000000000003,-70.00007311376243,1,-1.0305900000909518e-15,-2.927085676654344e-17,-0.9999972007074901,-2.800002924550497,mbr
