,nx,ny,J,h,energy,mx,mx_s,mz,max_chi,rel_energy_delta,rel_entropy_delta,mixer,energy_per_site,type
22,8,8,-1.0,2.2,-159.64653311900165,0.0003698973661056077,-1.3192070008197127e-09,-0.6985832111936884,500,1e-08,1e-05,True,-2.4944770799844007,mps
23,8,8,-1.0,2.3000000000000003,-164.2331147449596,-2.130714684569702e-05,4.1367430377306856e-10,-0.7349877873445796,500,1e-08,1e-05,True,-2.566142417889994,mps
24,8,8,-1.0,2.4000000000000004,-169.05948897254547,2.4313824531360567e-07,-2.133569234873125e-11,-0.7737947475880667,500,1e-08,1e-05,True,-2.641554515196023,mps
25,8,8,-1.0,2.5,-174.1446112946731,1.6230698659308745e-09,-1.3978871028607845e-12,-0.8155982233876221,500,1e-08,1e-05,True,-2.721009551479267,mps
26,8,8,-1.0,2.6,-179.49378317822294,-8.751424928848849e-11,-7.178935206197616e-12,-0.8547610839850401,500,1e-08,1e-05,True,-2.8045903621597335,mps
27,8,8,-1.0,2.7,-185.06301427028106,8.418316512492916e-11,5.069208011514128e-13,-0.8837463546031944,500,1e-08,1e-05,True,-2.8916095979731415,mps
28,8,8,-1.0,2.8000000000000003,-190.7850459326124,-1.0092885622974341e-10,-2.314246467014711e-13,-0.9031044211198499,500,1e-08,1e-05,True,-2.981016342697069,mps
29,8,8,-1.0,2.9000000000000004,-196.6101259808849,-5.969827333050349e-11,-5.921943702354697e-13,-0.9164894238529578,500,1e-08,1e-05,True,-3.0720332184513266,mps
30,8,8,-1.0,3.0,-202.50873644023847,1.9751713112002365e-11,2.5482004083022133e-12,-0.9263793942321921,500,1e-08,1e-05,True,-3.164199006878726,mps
31,8,8,-1.0,3.1,-208.46318616248863,2.5307280591955546e-12,-1.0514423212749718e-12,-0.9340959430603581,500,1e-08,1e-05,True,-3.2572372837888848,mps
32,8,8,-1.0,3.2,-214.4620741300885,2.7086579313534256e-12,-6.719258124417422e-14,-0.9403545131121167,500,1e-08,1e-05,True,-3.3509699082826327,mps
33,8,8,-1.0,3.3000000000000003,-220.4975120848194,-3.651870783256598e-12,-4.41380324575366e-13,-0.9455713707886304,500,1e-08,1e-05,True,-3.445273626325303,mps
34,8,8,-1.0,3.4000000000000004,-226.56372781396178,-2.7059591604605404e-12,-5.045849567761468e-13,-0.9500073981489532,500,1e-08,1e-05,True,-3.5400582470931528,mps
35,8,8,-1.0,3.5,-232.65631605068984,2.2466629790401667e-12,2.424237889140648e-13,-0.953836724274001,500,1e-08,1e-05,True,-3.6352549382920287,mps
36,8,8,-1.0,3.6,-238.7718066392843,1.954250638052209e-12,2.3464655448031463e-13,-0.9571815864119371,500,1e-08,1e-05,True,-3.7308094787388173,mps
37,8,8,-1.0,3.7,-244.90739886646296,-1.926331368679145e-12,1.2809995494414412e-13,-0.9601312846566664,500,1e-08,1e-05,True,-3.8266781072884837,mps
38,8,8,-1.0,3.8000000000000003,-251.06078878591848,-1.0861677519332867e-13,-4.187735560531902e-14,-0.962753157201104,500,1e-08,1e-05,True,-3.922824824779976,mps
39,8,8,-1.0,3.9000000000000004,-257.2300518037228,-8.887298438767771e-13,-1.6010732594566074e-14,-0.9650992917370669,500,1e-08,1e-05,True,-4.019219559433169,mps
40,8,8,-1.0,4.0,-263.41355980678685,-1.835263598808843e-12,1.7592579316532483e-13,-0.9672108262888395,500,1e-08,1e-05,True,-4.1158368719810445,mps
41,8,8,-1.0,4.1000000000000005,-269.60992084825705,-5.61831527778981e-13,-1.3630576911858233e-13,-0.9691208165616712,500,1e-08,1e-05,True,-4.212655013254016,mps
42,8,8,-1.0,4.2,-275.8179341211844,1.5024627216840623e-13,-4.723163666510007e-14,-0.9708562121272692,500,1e-08,1e-05,True,-4.309655220643506,mps
43,8,8,-1.0,4.3,-282.03655561096,-3.109459784753649e-13,-3.75835817150844e-15,-0.9724392581850998,500,1e-08,1e-05,True,-4.40682118142125,mps
44,8,8,-1.0,4.4,-288.26487141385496,-9.367455203480955e-14,-6.103628266549877e-15,-0.9738885141905552,500,1e-08,1e-05,True,-4.504138615841484,mps
45,8,8,-1.0,4.5,-294.5020766835442,-2.444434252164342e-13,-3.295656166339744e-15,-0.9752196097933152,500,1e-08,1e-05,True,-4.601594948180378,mps
46,8,8,-1.0,4.6000000000000005,-300.74745879114664,-5.96155454060451e-14,-8.381735061243391e-15,-0.9764458161711528,500,1e-08,1e-05,True,-4.699179043611666,mps
47,8,8,-1.0,4.7,-307.00038369479796,2.3703385795967823e-13,-4.7844369400541907e-14,-0.9775784847539771,500,1e-08,1e-05,True,-4.796880995231218,mps
48,8,8,-1.0,4.800000000000001,-313.26028479104855,-3.162975431460061e-13,2.7811520108582508e-14,-0.9786273888821739,500,1e-08,1e-05,True,-4.894691949860134,mps
49,8,8,-1.0,4.9,-319.5266537103438,1.878905421332629e-13,3.6549300305330544e-14,-0.9796009932197585,500,1e-08,1e-05,True,-4.992603964224122,mps
50,8,8,-1.0,5.0,-325.79903265426464,-9.422940499034092e-14,-2.846994337521969e-14,-0.9805066685622568,500,1e-08,1e-05,True,-5.090609885222885,mps
