,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
28,4,4,-1.0,2.8000000000000003,-46.94564101286871,3,3.958867553647407e-15,3.0497596235623717e-17,-0.9463469456149562,-2.9341025633042945,mbr
29,4,4,-1.0,2.9000000000000004,-48.46395104582106,3,-2.5231742561997738e-15,5.1657522228142906e-18,-0.951378727010012,-3.0289969403638164,mbr
30,4,4,-1.0,3.0,-49.98960436527535,3,-4.3673052729016995e-16,5.113343531859307e-17,-0.9555664165975304,-3.1243502728297092,mbr
31,4,4,-1.0,3.1,-51.521422826684415,3,1.14675003891631e-15,7.420318410977865e-17,-0.9591132332214849,-3.220088926667776,mbr
32,4,4,-1.0,3.2,-53.05850184551879,3,1.4151574526865681e-15,6.5553398934639455e-18,-0.9621621211518203,-3.3161563653449244,mbr
33,4,4,-1.0,3.3000000000000003,-54.60013143257125,3,5.453313443923217e-16,2.388652016367825e-17,-0.9648160313308891,-3.4125082145357033,mbr
34,4,4,-1.0,3.4000000000000004,-56.145743258877175,3,3.7148115561338906e-16,1.5023451701602314e-17,-0.9671507875794615,-3.5091089536798235,mbr
35,4,4,-1.0,3.5,-57.69487438057367,3,9.157046059053822e-16,8.185742553958274e-17,-0.9692234090469197,-3.6059296487858545,mbr
36,4,4,-1.0,3.6,-59.2471418422126,3,-3.6698708549326344e-16,1.9393905198168486e-17,-0.9710776041093933,-3.7029463651382875,mbr
37,4,4,-1.0,3.7,-60.80222452945522,3,-2.3379653128654955e-15,1.5949367311480956e-17,-0.9727474710039273,-3.8001390330909515,mbr
38,4,4,-1.0,3.8000000000000003,-62.35984995002963,3,2.2364395207925053e-16,-7.501351836343109e-18,-0.9742600396938831,-3.8974906218768517,mbr
39,4,4,-1.0,3.9000000000000004,-63.91978442980159,3,1.1419474844648435e-15,-1.4798538037739627e-17,-0.9756370506372128,-3.9949865268625993,mbr
40,4,4,-1.0,4.0,-65.4818257188278,3,6.092987926007856e-16,-2.4370943970704982e-17,-0.9768962216903643,-4.092614107426738,mbr
41,4,4,-1.0,4.1000000000000005,-67.04579732756295,3,1.0079684128410671e-15,-1.5480691805274636e-17,-0.9780521655599902,-4.1903623329726845,mbr
42,4,4,-1.0,4.2,-68.61154412539798,3,2.8226908281814185e-16,1.4520477762715737e-17,-0.9791170646473116,-4.288221507837374,mbr
43,4,4,-1.0,4.3,-70.17892887427288,3,-7.294249629165431e-16,1.5805735237308905e-17,-0.9801011747652774,-4.386183054642055,mbr
44,4,4,-1.0,4.4,-71.74782946489077,3,8.056295510688097e-17,-2.823624386938078e-17,-0.9810132063224108,-4.484239341555673,mbr
45,4,4,-1.0,4.5,-73.31813668792479,3,1.0597802380274837e-15,-4.343402926970669e-17,-0.9818606165157121,-4.5823835429952995,mbr
46,4,4,-1.0,4.6000000000000005,-74.88975241771901,3,-1.7192672720011032e-16,-1.9053998228146085e-17,-0.9826498360226974,-4.680609526107438,mbr
47,4,4,-1.0,4.7,-76.4625881177669,3,-1.6097994725845541e-16,2.828953154369209e-17,-0.9833864468696799,-4.778911757360431,mbr
48,4,4,-1.0,4.800000000000001,-78.03656359996437,3,-1.2862175998785313e-15,2.281743805176131e-17,-0.9840753234710854,-4.877285224997773,mbr
49,4,4,-1.0,4.9,-79.61160598605417,3,1.1934221086053257e-15,-1.1223689054667587e-18,-0.9847207455735748,-4.975725374128386,mbr
50,4,4,-1.0,5.0,-81.18764883172393,3,1.5643463612715195e-15,4.798394669589187e-17,-0.9853264895388849,-5.074228051982746,mbr
