,nx,ny,J,h,energy,mx,mx_s,mz,max_chi,rel_energy_delta,rel_entropy_delta,mixer,energy_per_site,type
13,8,8,1.0,1.3,-128.27030417882048,3.2612801348363973e-16,0.9112699214738684,-0.39612923330411504,500,1e-08,1e-05,True,-2.00422350279407,mps
14,8,8,1.0,1.4000000000000001,-130.90816932809625,5.551115123125783e-16,0.894916285001346,-0.42825858260961336,500,1e-08,1e-05,True,-2.045440145751504,mps
15,8,8,1.0,1.5,-133.75273285352736,6.330005963839369e-15,0.8765894748906907,-0.4607248122505737,500,1e-08,1e-05,True,-2.089886450836365,mps
16,8,8,1.0,1.6,-136.80619359201822,6.909403604815623e-15,0.8560720411446346,-0.4935409814263266,500,1e-08,1e-05,True,-2.1375967748752847,mps
17,8,8,1.0,1.7000000000000002,-140.07082808868586,1.078998002057574e-14,0.8331023310146198,-0.5267183547220438,500,1e-08,1e-05,True,-2.1886066888857165,mps
18,8,8,1.0,1.8,-143.54898015861176,1.8334292417598874e-14,0.8073602471422737,-0.56026677912391,500,1e-08,1e-05,True,-2.2429528149783087,mps
19,8,8,1.0,1.9000000000000001,-147.24305407770825,1.1732975702116732e-13,-0.7784455004234594,-0.594195491179397,500,1e-08,1e-05,True,-2.3006727199641914,mps
20,8,8,1.0,2.0,-151.1555240394826,2.260892585778315e-09,-0.07446116244078893,-0.6285180337823177,500,1e-08,1e-05,True,-2.3618050631169156,mps
21,8,8,1.0,2.1,-155.28899160217372,-4.387659383281277e-09,0.01491706964046579,-0.6632676555707467,500,1e-08,1e-05,True,-2.4263904937839644,mps
22,8,8,1.0,2.2,-159.6465331190137,1.1565602434068358e-09,-0.0005372672270475084,-0.6985832111749772,500,1e-08,1e-05,True,-2.494477079984589,mps
23,8,8,1.0,2.3000000000000003,-164.23311474515066,-3.557172432921476e-10,1.8176423698039175e-05,-0.7349877873606168,500,1e-08,1e-05,True,-2.566142417892979,mps
24,8,8,1.0,2.4000000000000004,-169.05948897254166,3.6755830029531195e-11,-3.830852684014648e-07,-0.7737947475273533,500,1e-08,1e-05,True,-2.6415545151959634,mps
25,8,8,1.0,2.5,-174.14461129492688,-1.5052080522480332e-12,-2.238299974106749e-10,-0.8155982233584753,500,1e-08,1e-05,True,-2.7210095514832324,mps
26,8,8,1.0,2.6,-179.49378317824264,2.6338414360433435e-12,-6.384261066680684e-10,-0.8547610840143501,500,1e-08,1e-05,True,-2.804590362160041,mps
27,8,8,1.0,2.7,-185.06301426838436,1.395434994774366e-12,4.292083608174537e-10,-0.8837463549886239,500,1e-08,1e-05,True,-2.8916095979435057,mps
28,8,8,1.0,2.8000000000000003,-190.78504593233737,-1.0904253544981916e-12,2.8224316212169834e-11,-0.9031044211475249,500,1e-08,1e-05,True,-2.9810163426927714,mps
29,8,8,1.0,2.9000000000000004,-196.61012598108616,1.741228117213463e-12,-2.2203651994973517e-11,-0.9164894238390245,500,1e-08,1e-05,True,-3.072033218454471,mps
30,8,8,1.0,3.0,-202.5087364405223,-4.265045894301818e-13,6.5254895570123845e-12,-0.9263793942236727,500,1e-08,1e-05,True,-3.164199006883161,mps
31,8,8,1.0,3.1,-208.46318616245156,2.232598863631618e-12,-6.283003857862891e-12,-0.9340959430570619,500,1e-08,1e-05,True,-3.2572372837883057,mps
32,8,8,1.0,3.2,-214.46207413013605,-2.1193232552557624e-12,-4.244021393706963e-12,-0.9403545131153339,500,1e-08,1e-05,True,-3.3509699082833757,mps
33,8,8,1.0,3.3000000000000003,-220.4975120848075,-3.653515899597585e-13,-1.0996043207305407e-12,-0.945571370797665,500,1e-08,1e-05,True,-3.4452736263251174,mps
34,8,8,1.0,3.4000000000000004,-226.56372781402908,5.285064161339916e-13,-1.277105298681615e-12,-0.9500073981460098,500,1e-08,1e-05,True,-3.5400582470942044,mps
35,8,8,1.0,3.5,-232.6563160506877,4.6982491144434347e-14,1.0769772571583254e-12,-0.9538367242710902,500,1e-08,1e-05,True,-3.6352549382919954,mps
36,8,8,1.0,3.6,-238.77180663925205,6.997648278563073e-13,7.733583369439456e-13,-0.9571815864124514,500,1e-08,1e-05,True,-3.7308094787383133,mps
37,8,8,1.0,3.7,-244.9073988664208,-1.5068697094450787e-13,-1.6815163953218345e-13,-0.9601312846595063,500,1e-08,1e-05,True,-3.826678107287825,mps
38,8,8,1.0,3.8000000000000003,-251.06078878591904,3.5344399024029153e-13,1.909542776572113e-13,-0.9627531572003478,500,1e-08,1e-05,True,-3.922824824779985,mps
39,8,8,1.0,3.9000000000000004,-257.2300518037498,-3.7367638896764844e-13,1.549520911016858e-14,-0.965099291734845,500,1e-08,1e-05,True,-4.019219559433591,mps
40,8,8,1.0,4.0,-263.41355980679936,2.456663279951709e-13,-2.6321110087929287e-13,-0.9672108262889588,500,1e-08,1e-05,True,-4.11583687198124,mps
41,8,8,1.0,4.1000000000000005,-269.6099208482644,1.1601587421061348e-13,-7.337917356160917e-13,-0.9691208165618469,500,1e-08,1e-05,True,-4.212655013254131,mps
42,8,8,1.0,4.2,-275.817934121195,5.6064058707373124e-14,2.9604872425862207e-13,-0.9708562121268497,500,1e-08,1e-05,True,-4.309655220643672,mps
43,8,8,1.0,4.3,-282.0365556109365,-2.3003576645947317e-14,5.030190002520125e-13,-0.9724392581857665,500,1e-08,1e-05,True,-4.406821181420883,mps
44,8,8,1.0,4.4,-288.2648714138596,-6.05086091450871e-14,3.5059534733575543e-13,-0.9738885141901059,500,1e-08,1e-05,True,-4.504138615841557,mps
45,8,8,1.0,4.5,-294.50207668354284,-1.2851565276379143e-14,2.340537505534157e-13,-0.9752196097935171,500,1e-08,1e-05,True,-4.601594948180357,mps
46,8,8,1.0,4.6000000000000005,-300.7474587911342,-3.432170449090746e-14,-1.6336843940924367e-13,-0.9764458161714714,500,1e-08,1e-05,True,-4.699179043611472,mps
47,8,8,1.0,4.7,-307.0003836948009,3.97070589633217e-15,-3.1702399435883374e-13,-0.9775784847539727,500,1e-08,1e-05,True,-4.796880995231264,mps
48,8,8,1.0,4.800000000000001,-313.2602847910555,7.213720970206777e-15,2.6199777497204794e-13,-0.9786273888821652,500,1e-08,1e-05,True,-4.894691949860242,mps
49,8,8,1.0,4.9,-319.52665371034954,3.0582271799149925e-14,9.62953043813852e-14,-0.9796009932197125,500,1e-08,1e-05,True,-4.9926039642242115,mps
50,8,8,1.0,5.0,-325.7990326542673,7.442041880280094e-15,-7.677134328291843e-14,-0.980506668562342,500,1e-08,1e-05,True,-5.090609885222927,mps
