,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
0,5,5,1.0,0.0,-39.999999996000035,3,-0.039999999996000006,-0.9999999999000002,7.761846582156544e-16,-1.5999999998400014,mbr
1,5,5,1.0,0.1,-40.04125386998771,3,9.306637112590368e-06,0.0002332507613880305,-0.033006192037820146,-1.6016501547995086,mbr
2,5,5,1.0,0.2,-40.16506116421799,3,9.678600449425423e-09,2.4440504231651415e-07,-0.06604827542624174,-1.6066024465687194,mbr
3,5,5,1.0,0.30000000000000004,-40.37154383725955,3,-6.981940544521012e-10,-1.785270014047744e-08,-0.09914667790802535,-1.614861753490382,mbr
4,5,5,1.0,0.4,-40.66080890394601,3,2.360018454839052e-10,6.1403251938008224e-09,-0.1322574210278056,-1.6264323561578404,mbr
5,5,5,1.0,0.5,-41.03269001105815,3,-6.871459645946797e-12,-1.8275658194376834e-10,-0.16519176511638844,-1.641307600442326,mbr
6,5,5,1.0,0.6000000000000001,-41.48629607416,3,-4.00677375604756e-12,-1.0934367018578553e-10,-0.19755344213698983,-1.6594518429664,mbr
7,5,5,1.0,0.7000000000000001,-42.01949680175672,3,-1.9318170054694814e-12,-5.4237672547852866e-11,-0.22876055554109398,-1.680779872070269,mbr
8,5,5,1.0,0.8,-42.62860260707691,3,-7.586085889147972e-13,-2.1935257264125933e-11,-0.2581767158781197,-1.7051441042830762,mbr
9,5,5,1.0,0.9,-43.308458138631636,3,9.988700876814381e-14,2.9846400028799687e-12,-0.2852957005520712,-1.7323383255452653,mbr
10,5,5,1.0,1.0,-44.052962797842824,3,-7.734735004290895e-14,-2.3538217677675568e-12,-0.30988364369243016,-1.762118511913713,mbr
11,5,5,1.0,1.1,-44.85582952588977,3,2.1353629511133584e-14,6.637920777830827e-13,-0.3320251124389688,-1.7942331810355907,mbr
12,5,5,1.0,1.2000000000000002,-45.71135552342051,3,-3.581510497701759e-14,-1.1439463855561602e-12,-0.3520954144976815,-1.8284542209368204,mbr
13,5,5,1.0,1.3,-46.61509805409702,3,1.2116074272254025e-14,3.815298093745114e-13,-0.37072425038357487,-1.8646039221638808,mbr
