,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
0,8,8,-1.0,0.0,-111.9999999888,1,0.9999999999,0.0,0.0,-1.749999999825,mbr
1,8,8,-1.0,0.1,-112.09363599631489,1,-0.999557678726119,5.075518302018579e-21,-0.02884741031332144,-1.7514630624424201,mbr
2,8,8,-1.0,0.2,-112.35989497643085,1,-0.9984340005830459,-6.846626329886113e-21,-0.05341561529301645,-1.755623359006732,mbr
3,8,8,-1.0,0.30000000000000004,-112.76454160829164,1,0.997024394257442,-1.2736549440248276e-18,-0.07205650417318737,-1.7619459626295568,mbr
4,8,8,-1.0,0.4,-113.27085955268194,1,0.9956273171227625,2.2233712234427417e-18,-0.08539323910870601,-1.7698571805106553,mbr
5,8,8,-1.0,0.5,-113.84916100341711,1,-0.9603111585840124,-2.5494510382852365e-18,-0.09477864389610172,-1.7788931406783923,mbr
6,8,8,-1.0,0.6000000000000001,-114.47821717087315,1,0.9931743249129297,3.120174467606015e-18,-0.10142904529832511,-1.788722143294893,mbr
7,8,8,-1.0,0.7000000000000001,-115.14351548291786,1,0.9923841701081488,2.2224884748417757e-19,-0.10622413209479817,-1.7991174294205916,mbr
8,8,8,-1.0,0.8,-115.83520236736904,1,-0.991644147041292,-8.975879348764229e-21,-0.10975460946048388,-1.8099250369901412,mbr
9,8,8,-1.0,0.9,-116.5465158256403,1,-0.9910018944289566,-1.4416255416260393e-20,-0.1124095454127899,-1.8210393097756297,mbr
10,8,8,-1.0,1.0,-117.272731637819,1,0.9904553146521696,7.693935926113381e-20,-0.11444630004065205,-1.832386431840922,mbr
11,8,8,-1.0,1.1,-118.010481934218,1,0.9899864579930637,-1.812469526844483e-19,-0.11603758904269611,-1.8439137802221564,mbr
12,8,8,-1.0,1.2000000000000002,-118.75731681176313,1,0.98958101576515,-1.608669126483367e-19,-0.11730147828162568,-1.855583075183799,mbr
