,nx,ny,J,h,energy,degree,mx,mx_s,mz,energy_per_site,type
36,4,4,-1.0,3.6,-59.22269838486051,2,6.69281069099487e-16,-1.0288559737700377e-17,-0.9727452010566098,-3.7014186490537817,mbr
37,4,4,-1.0,3.7,-60.780263131328816,2,5.501757802642382e-16,-9.855188169184112e-18,-0.9741894300947075,-3.798766445708051,mbr
38,4,4,-1.0,3.8000000000000003,-62.34004075075611,2,1.8996752012008216e-15,2.997398777264534e-18,-0.9755139144115763,-3.896252546922257,mbr
39,4,4,-1.0,3.9000000000000004,-63.90185149333858,2,2.0337779034752786e-16,-1.080244254685328e-17,-0.9767330130880757,-3.9938657183336614,mbr
40,4,4,-1.0,4.0,-65.46553661977163,2,6.257306719999108e-16,-2.2976826376765113e-17,-0.9778587260712092,-4.091596038735727,mbr
41,4,4,-1.0,4.1000000000000005,-67.03095504441046,2,-6.091952354265438e-16,-3.402191682781791e-17,-0.9789011915592857,-4.189434690275654,mbr
42,4,4,-1.0,4.2,-68.59798066767166,2,-1.662478360081225e-15,2.6009960320798747e-19,-0.9798690574780751,-4.287373791729479,mbr
43,4,4,-1.0,4.3,-70.16650022719436,2,-2.247517420512116e-15,-3.0607204114022847e-18,-0.9807697633930855,-4.385406264199648,mbr
44,4,4,-1.0,4.4,-71.73641154550697,2,3.308933828900056e-16,5.62956788669167e-18,-0.981609757639873,-4.4835257215941855,mbr
45,4,4,-1.0,4.5,-73.30762208512988,2,-2.3596603601695914e-16,9.256914987365564e-18,-0.9823946668602234,-4.581726380320617,mbr
46,4,4,-1.0,4.6000000000000005,-74.88004774518915,2,-4.82016670186212e-16,1.8581091782115482e-17,-0.9831294300569849,-4.680002984074322,mbr
47,4,4,-1.0,4.7,-76.45361185009789,2,-3.630056984545403e-16,2.828631649732799e-17,-0.9838184058331407,-4.778350740631118,mbr
48,4,4,-1.0,4.800000000000001,-78.02824429267677,2,-2.17159055705506e-16,-2.4098877262564517e-17,-0.9844654591028177,-4.876765268292298,mbr
49,4,4,-1.0,4.9,-79.60388080276718,2,-6.247598558637771e-16,-6.322826131838552e-18,-0.9850740318979972,-4.975242550172949,mbr
50,4,4,-1.0,5.0,-81.18046231876379,2,8.817722695158929e-16,-1.5885840943910146e-17,-0.9856472017141339,-5.073778894922737,mbr
