,nx,ny,J,h,energy,mx,mx_s,mz,max_chi,rel_energy_delta,rel_entropy_delta,mixer,energy_per_site,type
12,5,5,1.0,1.2000000000000002,-46.01595363118243,8.589331363877918e-07,3.0382821656365794e-05,-0.4058446064106203,500,1e-08,1e-05,True,-1.840638145247297,mps
13,5,5,1.0,1.3,-47.07486693075871,2.0371380228081074e-07,7.624667351672068e-06,-0.4413443193941713,500,1e-08,1e-05,True,-1.8829946772303483,mps
14,5,5,1.0,1.4000000000000001,-48.22297984170133,-2.201675333386451e-08,-8.737018680011586e-07,-0.4772105800391389,500,1e-08,1e-05,True,-1.9289191936680532,mps
15,5,5,1.0,1.5,-49.461274081608124,7.362862292668901e-09,3.1231444013021155e-07,-0.5135047192495568,500,1e-08,1e-05,True,-1.978450963264325,mps
16,5,5,1.0,1.6,-50.79097998370243,-2.0432314056455273e-10,-9.270104488295785e-09,-0.55037670276673,500,1e-08,1e-05,True,-2.0316391993480973,mps
17,5,5,1.0,1.7000000000000002,-52.213907640704015,6.366506277901775e-14,3.113271351017789e-12,-0.5881584147752528,500,1e-08,1e-05,True,-2.0885563056281606,mps
18,5,5,1.0,1.8,-53.73302713252482,-1.1784757835856176e-13,-6.214405479814527e-12,-0.6274542703238802,500,1e-08,1e-05,True,-2.1493210853009925,mps
19,5,5,1.0,1.9000000000000001,-55.353097926654236,-2.775976028728031e-13,-1.597997365315463e-11,-0.6690392738044654,500,1e-08,1e-05,True,-2.2141239170661695,mps
20,5,5,1.0,2.0,-57.08039618245118,-5.560354982283227e-16,8.157737383435201e-15,-0.7131665911216762,500,1e-08,1e-05,True,-2.283215847298047,mps
21,5,5,1.0,2.1,-58.91978370001713,-3.4736483533333254e-16,-4.360980305185652e-14,-0.7582283076693632,500,1e-08,1e-05,True,-2.356791348000685,mps
22,5,5,1.0,2.2,-60.86912633584749,-9.154140964142407e-16,-6.375438483861104e-14,-0.8004001778787635,500,1e-08,1e-05,True,-2.4347650534338996,mps
23,5,5,1.0,2.3000000000000003,-62.91621587201029,9.309517475746612e-17,-2.067147616912784e-14,-0.8359903134262029,500,1e-08,1e-05,True,-2.516648634880412,mps
24,5,5,1.0,2.4000000000000004,-65.04257623808098,4.326950570947236e-16,-1.6765805435374876e-14,-0.8638542406641021,500,1e-08,1e-05,True,-2.6017030495232394,mps
25,5,5,1.0,2.5,-67.2298832104372,-8.4889640964022145e-16,-5.139661236017173e-14,-0.8850105320850872,500,1e-08,1e-05,True,-2.6891953284174877,mps
26,5,5,1.0,2.6,-69.46342435914819,-4.733450443696487e-16,-1.215806621953222e-14,-0.9011114010539,500,1e-08,1e-05,True,-2.778536974365928,mps
27,5,5,1.0,2.7,-71.73243459701297,-9.803488745144581e-16,-8.412298577785915e-15,-0.9135915563557971,500,1e-08,1e-05,True,-2.869297383880519,mps
28,5,5,1.0,2.8000000000000003,-74.02923998021086,-1.2830575738241282e-16,1.2010507537514237e-14,-0.9234901300935999,500,1e-08,1e-05,True,-2.9611695992084344,mps
29,5,5,1.0,2.9000000000000004,-76.34833247704229,-6.108608106419664e-16,-2.6251038943622535e-14,-0.9315178943639941,500,1e-08,1e-05,True,-3.0539332990816916,mps
30,5,5,1.0,3.0,-78.68567686257786,2.6618815362586054e-16,8.219269853835237e-15,-0.9381576527427161,500,1e-08,1e-05,True,-3.1474270745031148,mps
31,5,5,1.0,3.1,-81.0382439450794,3.696613766364355e-16,1.0528536069161224e-14,-0.9437420536110394,500,1e-08,1e-05,True,-3.241529757803176,mps
32,5,5,1.0,3.2,-83.4037047414908,-3.8144408090869006e-16,-9.663868430271781e-15,-0.9485054614817501,500,1e-08,1e-05,True,-3.336148189659632,mps
33,5,5,1.0,3.3000000000000003,-85.78022928576033,-8.489218464100698e-16,1.8188694082541932e-15,-0.9526170671326839,500,1e-08,1e-05,True,-3.431209171430413,mps
34,5,5,1.0,3.4000000000000004,-88.16635196385059,4.613844074568937e-16,-3.938671049356417e-15,-0.9562019353535024,500,1e-08,1e-05,True,-3.5266540785540235,mps
35,5,5,1.0,3.5,-90.56087934621661,-4.733891838324622e-16,2.067299931321836e-15,-0.9593545522956916,500,1e-08,1e-05,True,-3.622435173848664,mps
36,5,5,1.0,3.6,-92.96282561204056,5.882245712955715e-16,3.1421899741013075e-15,-0.9621477163801652,500,1e-08,1e-05,True,-3.7185130244816222,mps
37,5,5,1.0,3.7,-95.37136626583928,1.0233826728019945e-15,4.141385493006465e-15,-0.964638502709332,500,1e-08,1e-05,True,-3.8148546506335714,mps
38,5,5,1.0,3.8000000000000003,-97.78580425406915,4.442753445011355e-16,2.0780238114223847e-15,-0.9668723541998118,500,1e-08,1e-05,True,-3.911432170162766,mps
39,5,5,1.0,3.9000000000000004,-100.20554467396512,-8.059835223216854e-16,6.365490125074634e-16,-0.9688859485547432,500,1e-08,1e-05,True,-4.008221786958605,mps
40,5,5,1.0,4.0,-102.6300755617047,-1.7973202433120295e-16,-3.0992342334119604e-15,-0.9707092481770241,500,1e-08,1e-05,True,-4.105203022468188,mps
41,5,5,1.0,4.1000000000000005,-105.05895306627248,-2.7611345052800417e-18,7.591095896427095e-15,-0.972366993380961,500,1e-08,1e-05,True,-4.2023581226508995,mps
42,5,5,1.0,4.2,-107.4917898443345,-5.227500239417979e-16,-5.0344017459128466e-15,-0.9738798087868301,500,1e-08,1e-05,True,-4.29967159377338,mps
43,5,5,1.0,4.3,-109.92824585975012,-1.5726103723032862e-17,-2.1376259698927002e-15,-0.9752650359575861,500,1e-08,1e-05,True,-4.397129834390005,mps
44,5,5,1.0,4.4,-112.36802100518895,-1.0241096324487918e-16,1.279415955375239e-15,-0.9765373689575525,500,1e-08,1e-05,True,-4.494720840207558,mps
45,5,5,1.0,4.5,-114.81084912333851,9.262818664662877e-16,2.410620168344601e-15,-0.9777093457808074,500,1e-08,1e-05,True,-4.592433964933541,mps
46,5,5,1.0,4.6000000000000005,-117.25649311651286,1.2773929726153866e-15,3.467937637148372e-15,-0.9787917328293845,500,1e-08,1e-05,True,-4.690259724660514,mps
47,5,5,1.0,4.7,-119.7047409122563,1.6177616485868002e-15,1.6121477737377494e-15,-0.9797938289626025,500,1e-08,1e-05,True,-4.788189636490252,mps
48,5,5,1.0,4.800000000000001,-122.15540210913939,-1.20813491638285e-16,1.1879403408775674e-15,-0.9807237083138237,500,1e-08,1e-05,True,-4.886216084365575,mps
49,5,5,1.0,4.9,-124.60830516814417,-1.931713536150827e-17,-7.024632431998943e-16,-0.9815884159584704,500,1e-08,1e-05,True,-4.9843322067257665,mps
50,5,5,1.0,5.0,-127.06329504548867,1.2930901568861655e-15,9.726431708564734e-16,-0.9823941268971486,500,1e-08,1e-05,True,-5.082531801819547,mps
